article_key,official_source_url,official_source_access_date,source_location_status,official_article_present_flag,official_text_capture_status,source_notes,arabic_source_verified_by_owner_flag,reviewer_notes
labor_law_art_080,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-08,LOCATED_POPUP,yes,CAPTURED_FROM_BOE_POPUP,Remediation pilot: current official Arabic text captured from BOE amendment popup (decree M/46); text_location=popup,pending,Remediation pilot capture; pending owner verification
labor_law_art_081,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_082,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_083,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,NEEDS_MANUAL_CAPTURE,Batch 004: amended article; popup reconciliation needed,pending_owner_review,Batch 004: amended; needs popup/current-text reconciliation
labor_law_art_084,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_085,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_086,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_087,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_088,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_089,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_090,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,NEEDS_MANUAL_CAPTURE,Batch 004: amended article; popup reconciliation needed,pending_owner_review,Batch 004: amended; needs popup/current-text reconciliation
labor_law_art_091,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_092,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_093,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_094,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_095,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_096,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_097,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_098,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_099,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_100,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,LOCATED_ON_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 004: BOE official Arabic text captured,pending_owner_review,Batch 004: clean capture from BOE DOM
labor_law_art_101,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-08,LOCATED_POPUP,yes,CAPTURED_FROM_BOE_POPUP,Remediation pilot: current official Arabic text captured from BOE amendment popup (decree M/46); text_location=popup,pending,Remediation pilot capture; pending owner verification
labor_law_art_102,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_103,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_104,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_105,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_106,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_107,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-08,LOCATED_POPUP,yes,CAPTURED_FROM_BOE_POPUP,Remediation pilot: current official Arabic text captured from BOE amendment popup (decree M/44); text_location=popup,pending,Remediation pilot capture; pending owner verification
labor_law_art_108,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_109,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_110,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_111,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_112,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_113,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Batch 005: amended article; popup reconciliation needed,pending_owner_review,Batch 005: amended article; BOE main DOM may be base text; needs manual review
labor_law_art_114,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_115,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Batch 005: amended article; popup reconciliation needed,pending_owner_review,Batch 005: amended article; BOE main DOM may be base text; needs manual review
labor_law_art_116,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_117,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_118,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_119,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_120,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_121,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_122,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_123,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_124,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_125,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,OFFICIAL_TEXT_CAPTURED_BATCH,Batch 005: official Arabic text captured from BOE DOM,pending_owner_review,Batch 005: reconciled from BOE official Arabic
labor_law_art_126,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_127,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_128,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_129,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_130,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_131,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Amendment available through BOE show-amendment popup; main DOM may be base text; mukarrar not found as independent BOE article_item; current consolidated text was not safely captured,pending_owner_review,Batch 006: amended+mukarrar article popup reconciliation needed
labor_law_art_132,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_133,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_134,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_135,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_136,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_137,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Amendment available through BOE show-amendment popup; main DOM may be base text; current consolidated text was not safely captured,pending_owner_review,Batch 006: amended article popup reconciliation needed
labor_law_art_138,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_139,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_140,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_141,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_142,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_143,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_144,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_145,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_146,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_147,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_148,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 006,pending_owner_review,Batch 006 text captured
labor_law_art_149,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Article 149 deleted/abolished by amendment; old/base text not captured as current official text,no,Batch 006: deleted/abolished article; existing issue carried forward
labor_law_art_150,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Article 150 deleted/abolished by amendment; old/base text not captured as current official text,no,Batch 006: deleted/abolished article; existing issue carried forward
labor_law_art_151,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-08,LOCATED_POPUP,yes,CAPTURED_FROM_BOE_POPUP,Remediation pilot: current official Arabic text captured from BOE amendment popup (decree M/44); text_location=popup,pending,Remediation pilot capture; pending owner verification
labor_law_art_152,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Amendment available through BOE show-amendment popup; main DOM may be base text; current consolidated text was not safely captured,no,Batch 007: amended article popup reconciliation needed
labor_law_art_153,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_154,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_155,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-08,LOCATED_POPUP,yes,CAPTURED_FROM_BOE_POPUP,Remediation pilot: current official Arabic text captured from BOE amendment popup (decree M/134); text_location=popup,pending,Remediation pilot capture; pending owner verification
labor_law_art_156,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Article 156 deleted/abolished by amendment via M/134; old/base text not captured as current official text,no,Batch 007: deleted/abolished article; existing issue carried forward
labor_law_art_157,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_158,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_159,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_160,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,SOURCE_PAGE_IDENTIFIED,yes,NEEDS_MANUAL_CAPTURE,Amendment available through BOE show-amendment popup; main DOM may be base text; current consolidated text was not safely captured,no,Batch 007: amended article popup reconciliation needed
labor_law_art_161,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_162,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
labor_law_art_163,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,ARTICLE_TEXT_CAPTURED_FROM_BOE,yes,OFFICIAL_TEXT_CAPTURED_BATCH,BOE DOM article text extracted for batch 007,no,Batch 007 text captured
